ID,Size,OG,FG,IBU,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,ABV
63,20.82,1.099,1.023,65.87,15.46,28.39,120,1.072,72,1.5,9.88
87,28.39,1.095,1.02,107.51,35.09,45.42,60,1.059,95,1.4,9.88
132,12,25.7252,8.45773,85,50,14,60,22.3,70,3,9.89
134,18.93,1.09,1.021,33.39,19.83,24.61,60,1.069,60,1.5,9.89
132,20.82,1.105,1.03,103.44,41.95,28.39,60,1.077,60,1.5,9.89
86,2450,1.1,1.025,59.6,7.2,2460,60,1.1,85,2.5,9.89
86,41.64,1.089,1.014,122.8,10.47,49.21,90,1.075,75,1.25,9.89
7,18.93,1.101,1.025,0,10.41,28.39,90,1.067,70,1.5,9.9
132,20.82,1.101,1.026,74.96,35.89,28.39,90,1.074,77,1.35,9.9
87,21,1.091,1.016,73.77,45.24,28.5,60,1.067,64,2,9.9
172,20.82,1.098,1.022,55.79,11.35,28.39,90,1.065,70,1.23,9.9
87,17.98,1.106,1.03,126.33,40,22.71,60,1.084,49,0.88,9.9
134,20.82,1.087,1.012,96,7.1,26.5,60,1.062,70,1.4,9.9
87,14,1.098,1.023,45.84,41.86,20,60,1.069,70,3,9.9
134,20.82,1.09,1.015,0,7.44,26.5,60,1.062,77,1.5,9.9
5,20.82,1.1,1.024,140.61,16.48,28.39,60,1.073,70,1.5,9.9
21,21.8,1.095,1.02,25.61,8.68,28.39,90,1.069,70,1.33,9.9
7,19.87,1.088,1.012,97.25,8.58,25.55,75,1.061,75,1.5,9.91
132,200,1.093,1.018,45.27,50,250,60,1.075,70,3.5,9.91
160,20.82,1.101,1.025,30.14,19.94,28.39,90,1.074,72,1.5,9.91
134,18.93,1.093,1.017,21.03,36,28.39,90,1.062,70,1.25,9.91
21,18.93,1.095,1.019,27.07,34.35,24.61,90,1.073,72,1.5,9.91
132,20.82,1.102,1.027,100.35,50,28.39,90,1.075,65,1.3,9.91
9,26.5,1.101,1.025,0,50,34.07,60,1.078,70,1.5,9.91
63,20,1.095,1.02,82.06,11.21,27,90,1.046,62,2.5,9.91
63,12,1.102,1.027,54.97,20.04,24,60,1.051,43,2.7,9.91
67,37.85,1.101,1.025,0,5.76,37.85,90,1.101,85,1.25,9.91
26,21.77,1.088,1.013,46.87,5.49,28.39,90,1.068,65,1.2,9.92
132,20,1.102,1.026,84.36,38.18,28.5,60,1.071,70,2.6,9.92
134,18.93,1.094,1.019,18.88,6.14,22.71,75,1.078,63,1.5,9.92
7,20.82,1.099,1.023,376.44,8.49,28.39,75,1.073,60,1.25,9.92
63,20.82,1.101,1.025,75.57,9.97,28.39,60,1.074,76,1.25,9.92
86,9,1.101,1.025,0,18.21,14,60,1.065,70,3,9.92
132,20.82,1.101,1.025,0,50,28.39,120,1.074,65,1.5,9.92
87,20.82,1.101,1.025,95.86,35.54,27.44,90,1.064,65,1.25,9.92
168,41.64,1.102,1.026,38.73,16.01,28.39,90,1.149,72.5,1.5,9.92
23,30.28,1.079,1.003,40.57,4.29,40.69,90,1.059,62,1.6,9.92
81,19.5,1.09,1.015,23.96,6.51,29.6,90,1.059,70,2.5,9.92
25,10.8,1.1,1.025,65.18,22.81,15,90,1.067,79,2.75,9.93
136,21,1.104,1.029,21.29,27.46,28.5,90,1.077,70,3.5,9.93
87,18.93,1.09,1.014,62.92,50,25.36,60,1.067,51,1.25,9.93
21,20.82,1.095,1.02,37,36.85,22.71,60,1.088,65,1.5,9.93
132,32,1.112,1.036,78.78,50,40,90,1.09,60,2.3,9.93
32,9.46,1.095,1.02,39.13,25.62,11.36,60,1.079,70,1.5,9.94
63,11.36,1.1,1.024,47.5,28.01,15.14,90,1.075,60,1.5,9.94
21,50,1.091,1.016,27.11,18.78,90,60,1.041,70,3.1,9.94
23,18.93,1.08,1.004,34.66,5.09,24.61,90,1.061,70,1.5,9.94
107,20.82,1.092,1.016,88.36,31.18,39.75,150,1.048,71,1.5,9.94
7,20.82,1.098,1.022,0,6.64,28.39,60,1.072,85,4,9.94
12,18.93,1.104,1.028,35.75,40,28.39,60,1.069,70,1.25,9.95
132,40,1.091,1.016,78.66,50,54.5,90,1.067,70,2.35,9.95
21,20.82,1.101,1.025,44.04,20.52,28.39,90,1.074,80,1.5,9.95
86,17.03,1.086,1.01,114.06,13.49,20.82,75,1.07,68,1.5,9.95
19,21,24.0006,6.39068,70.2,45.76,30,60,17.2,70,3,9.95
5,230,1.087,1.016,40.48,19.87,250,60,1.08,75,3,9.95
86,1760.22,1.1,1.024,112.09,14.84,1818.89,60,1.097,70,1.3,9.95
4,18.93,1.094,1.018,63.97,27.1,26.65,60,1.067,65,1.4,9.95
150,37.85,1.099,1.024,104.15,45.81,45.42,90,1.083,70,1.5,9.95
7,681.37,1.091,1.015,208.02,7.41,688.94,90,1.088,75,2.6,9.95
132,12,1.099,1.023,67.24,50,15,60,1.079,70,2.8,9.95
21,18.93,1.098,1.022,65.42,18.24,26.5,90,1.07,70,1,9.95
87,15,23.898,6.27472,83.29,50,22,80,16.7,58.5,3.1,9.95
86,27.63,1.082,1.011,307.18,5.62,35.2,90,1.056,70,1.77,9.96
86,22.71,1.093,1.017,91.42,8.6,28.39,90,1.075,75,1.3,9.96
56,20.82,1.094,1.018,178.83,9.23,26.5,90,1.067,70,1.5,9.96
21,22.71,1.097,1.021,29.76,34.5,32.18,90,1.068,70,1.25,9.96
153,43.53,1.109,1.033,88.82,26.18,60.57,180,1.078,70,1.5,9.96
26,24,1.087,1.011,40.22,4.11,27.7,60,1.075,75,2.5,9.96
56,20.82,1.095,1.019,217.4,7.99,28.39,60,1.07,60,1.3,9.96
86,20,1.094,1.018,117.34,12.15,35,90,1.054,44,3.5,9.96
21,20.82,1.097,1.021,33.58,19.82,28.39,60,1.071,35,1.5,9.96
56,17.79,1.098,1.022,144.24,7.81,20.82,75,1.084,57.5,1.33,9.96
56,20.82,1.092,1.016,102.83,6.94,26.5,60,1.072,65,1.5,9.96
81,18.93,1.101,1.025,52.85,5.21,28.39,60,1.068,80,1.5,9.97
86,20.82,1.096,1.027,114.85,15.99,28.39,75,1.07,77,1.5,9.97
21,25,1.092,1.016,31.51,39.43,28.5,90,1.08,85,3,9.97
87,20.82,1.1,1.024,88.87,50,30.28,60,1.069,70,1.5,9.97
21,100,1.093,1.017,24.69,21.16,110,90,1.084,75,3,9.97
5,13.25,1.098,1.022,135.13,12.5,17.03,60,1.076,59.5,0.64,9.97
29,22.71,1.079,1.003,27.09,8.92,28.39,60,1.063,76,1,9.97
13,18.93,1.083,1.007,65.14,17.19,24.98,65,1.063,75,1.5,9.97
21,28,1.088,1.012,32.51,22.5,50,60,1.049,68,2.7,9.97
132,37.85,1.101,1.025,60.62,37.9,51.1,60,1.075,70,1.5,9.97
172,20.82,1.098,1.022,62.5,10.47,28.39,60,1.072,72,1.5,9.97
26,50,1.083,1.007,40.28,3.57,55,90,1.056,75,3.3,9.98
5,37.85,24.881,7.32826,107.43,16.75,49.21,60,19.3,65,1.6,9.98
132,3.79,1.099,1.022,43.11,50,5.68,60,1.066,70,1.5,9.98
132,400,1.098,1.022,52.74,47.59,469,90,1.083,85,3,9.98
5,22.71,1.102,1.026,146.58,14.19,30.28,60,1.077,70,1.35,9.98
86,20,1.099,1.031,28.38,4.62,24,60,1.083,80,3,9.98
87,22.71,1.102,1.026,71.73,50,30.28,90,1.076,75,1.33,9.98
132,64.35,1.101,1.025,66.08,50,71.92,70,1.091,74,1.5,9.98
86,9.46,1.101,1.025,122.72,10.21,15.14,70,1.046,59,1.5,9.98
107,20.82,1.091,1.015,92.06,38.16,28.39,60,1.066,78,1.5,9.98
132,18.9,1.105,1.029,46.53,48.37,22.7,60,1.087,70,2.5,9.98
9,21,1.098,1.022,0,7.21,28.5,60,1.072,65,3,9.98
12,18.93,1.103,1.027,33.23,50,26.5,60,1.074,72,1.5,9.98
63,18,1.093,1.017,36.62,20.4,25,120,1.067,50,4,9.99
56,18.93,1.09,1.014,97.98,5.23,27.44,60,1.062,65,1.25,9.99
176,13.25,1.093,1.016,72.14,50,18.93,60,1.065,70,1,9.99
12,18.93,1.103,1.027,173.51,50,24.61,60,1.079,59,1.5,9.99
87,20.8,1.1,1.024,39.46,43.93,28.4,75,1.071,48,2.9,9.99
168,11.36,1.105,1.029,38.3,14.38,28.39,60,1.042,65,1.5,9.99
132,10,1.101,1.025,58.54,50,11,70,1.092,65,1.2,9.99
87,15,1.108,1.032,46.78,50,20,120,1.07,75,3,9.99
7,20.82,1.093,1.017,369.79,5.29,54.89,90,1.035,75,1.5,9.99
5,22.71,1.107,1.031,80.3,12.75,35.96,150,1.062,70,1.5,10
86,20.82,1.098,1.021,309.77,6.96,34.07,90,1.06,70,1.25,10
134,18.93,1.094,1.018,23.96,47.71,28.39,60,1.052,70,1.25,10
5,15.14,1.102,1.025,98.02,16.88,19.68,90,1.078,78,1.5,10
26,20.82,1.097,1.02,41.11,7.89,28.39,60,1.071,75,1.25,10
63,3.79,1.109,1.033,126.29,14.4,7.57,60,1.054,60,1.5,10
86,18.93,1.1,1.024,112.07,9.65,41.64,75,1.045,67,1.33,10
63,836.58,1.107,1.031,58.78,16.31,821.43,120,1.109,75,1.5,10
86,22.71,1.095,1.018,77.47,12.08,34.07,75,1.063,75,1.5,10
132,22.71,1.1,1.024,102.08,50,28.39,60,1.08,60,1.5,10
87,41.64,1.095,1.018,56.52,50,49.21,60,1.08,75,1.25,10
13,22.71,1.096,1.02,58.98,33.29,28.39,60,1.077,75,1.33,10
147,23,1.091,1.015,108.02,4.17,28.4,60,1.059,70,2.9,10
12,18.93,1.102,1.026,70.73,50,24.61,60,1.078,72,1.5,10
23,20.82,1.088,1.012,35.53,5.92,30.28,90,1.05,65,1.5,10
132,20.82,1.105,1.028,99.4,40,25.36,60,1.086,60,1.1,10.01
87,20.82,1.103,1.027,62.03,50,28.39,60,1.076,70,1,10.01
63,18.93,1.102,1.025,73.99,12.15,30.28,60,1.064,70,1.5,10.01
21,22.71,1.096,1.019,20.22,34.75,30.28,120,1.072,65,1.33,10.01
176,24.61,1.106,1.03,87.73,11.28,32.18,90,1.081,60,1.5,10.01
132,20.82,1.096,1.02,112.27,50,28.39,90,1.07,60,1.1,10.01
172,9.46,1.102,1.026,36.52,10.4,18.17,90,1.053,53,1.5,10.01
19,22.71,1.106,1.03,51.4,35.02,28.39,90,1.085,80,1.5,10.01
63,20,1.099,1.022,80.17,14.56,30,120,1.066,75,2,10.01
134,18,1.097,1.02,0,30.82,24,90,1.073,70,3.1,10.01
26,39.75,1.092,1.015,27.86,8.43,47.32,60,1.077,70,1.2,10.01
21,18.93,1.094,1.018,47.84,30.4,24.61,90,1.062,60,1.25,10.01
7,21,1.097,1.02,33.23,6.72,25,60,1.081,75,3,10.01
21,20.82,1.092,1.015,30.72,39.23,24.61,60,1.078,70,1.5,10.01
75,37.85,1.109,1.033,25.87,7.65,41.64,90,1.1,35,1.5,10.02
87,25,1.101,1.024,76.73,50,30,60,1.084,75,3.5,10.02
21,22.71,1.096,1.019,30.6,20.87,30.28,120,1.064,72,1.25,10.02
26,20.82,1.087,1.011,38.7,4.03,28.39,120,1.052,75,1.5,10.02
172,20.82,1.102,1.026,49.75,9.03,28.39,90,1.075,75,1.25,10.02
58,19.87,1.102,1.026,51.86,50,26.5,60,1.077,72,1.25,10.02
56,4.5,1.094,1.018,237.53,10.02,4.5,60,1.094,55,1.5,10.02
116,21,1.093,1.017,52.77,22.78,27,90,1.073,70,3,10.02
87,21,1.099,1.022,87.43,50,28.5,75,1.073,70,3,10.02
21,15,1.089,1.018,30.33,26.69,19,80,1.063,75,3,10.02
132,18.93,1.094,1.018,76.77,50,28.39,90,1.063,35,1.5,10.02
132,821.43,1.105,1.028,123.56,50,821.43,75,1.105,75,1.5,10.02
9,37.85,1.102,1.025,0,10.63,37.85,0,1.102,55,1.25,10.02
132,40,1.114,1.037,39.31,50,49.4,90,1.092,74,2.3,10.03
21,27,1.096,1.019,34.16,21.62,32,120,1.071,75,3,10.03
63,14,1.095,1.019,53.14,21.36,22,90,1.061,78,4.2,10.03
6,18.93,1.106,1.03,133.57,20.3,22.71,60,1.088,75,1.35,10.03
132,7.57,1.099,1.023,97.68,50,12.3,60,1.061,60,1.5,10.03
63,18.93,1.102,1.025,83.68,13.31,30.28,180,1.064,60,1.5,10.03
132,22.71,1.1,1.024,93.32,50,27.44,75,1.083,70,1.5,10.03
87,20.82,1.104,1.027,122.42,50,28.39,90,1.076,72,1.25,10.03
56,20.82,1.097,1.021,274.75,10.82,26.5,60,1.076,75,1.5,10.03
132,18.93,1.109,1.033,60.65,50,24.61,60,1.084,75,1.5,10.03
5,20.82,1.1,1.023,119.68,11.89,28.39,60,1.073,70,1.5,10.03
86,20.82,1.092,1.015,67.65,7.41,24.61,60,1.049,70,1.5,10.03
145,18.93,1.104,1.027,59,9.53,28.39,100,1.069,77,1.5,10.03
147,20.82,1.102,1.025,101.18,11.49,28.39,60,1.075,77,1.5,10.03
23,189.27,1.09,1.019,27.74,3.71,196.84,90,1.086,70,1.32,10.03
67,200,19.5904,2.35571,0,20.62,202,10,10.6,84,3.3,10.03
176,20.82,1.103,1.027,31.76,40,28.39,90,1.076,75,1.2,10.04
86,18.93,1.101,1.025,84.73,9.6,23.66,60,1.059,60,1.2,10.04
5,45.42,1.099,1.023,66.42,16.63,55.12,90,1.082,65,1.3,10.04
86,41.64,1.093,1.016,109.52,11.06,45.42,60,1.085,78,1.25,10.04
168,18.93,1.098,1.021,33.43,21.06,28.39,90,1.065,68,1.5,10.04
23,51.1,1.091,1.015,41.9,5.38,56.78,90,1.082,80,1.25,10.04
86,20.82,1.102,1.026,116.8,4.66,28.39,75,1.075,75,1.25,10.04
63,10,1.105,1.028,52.93,23.7,20,120,1.052,65,3,10.04
21,24.61,1.101,1.025,25.38,18.19,45.42,90,1.055,75,1.5,10.04
21,20.82,1.091,1.015,27.94,32.3,28.39,90,1.067,75,1.25,10.04
67,20.82,1.098,1.021,70.47,43.9,28.39,60,1.072,60,1.5,10.04
87,11.5,1.112,1.036,59.65,50,15.5,240,1.082,65,3,10.04
21,257.41,1.092,1.016,47.86,18.97,151.42,90,1.157,80,1.25,10.04
106,20.82,1.089,1.019,3.86,4.84,26.5,60,1.067,75,2,10.04
21,18,23.6839,5.83082,29.58,21.09,27,90,16.2,72,3,10.05
63,20.82,1.09,1.014,58.98,24.52,32.18,120,1.052,60,1.25,10.05
140,18.93,1.109,1.032,30.68,28.7,24.61,90,1.084,70,1.25,10.05
85,9.5,1.102,1.026,29.43,44.34,11,60,1.088,65,3,10.05
86,20.82,1.087,1.01,157.46,8.75,24.98,60,1.072,60,1.5,10.05
21,20.82,1.096,1.019,37,21.78,30.28,120,1.066,70,1.4,10.05
63,41.64,1.099,1.023,77.56,19.74,53,90,1.078,70,1,10.05
63,13.25,1.102,1.026,43.67,22.56,18.93,60,1.071,77,1.4,10.05
63,45.42,1.097,1.02,59.26,17.79,54.77,60,1.08,65,1,10.05
63,10,23.0043,5.05897,59.23,20.6,16,90,14.8,70,3,10.05
87,18.93,1.096,1.02,71.69,50,24.61,90,1.074,70,1.2,10.06
75,34.07,1.089,1.018,30.92,4.43,41.64,60,1.072,85,1.5,10.06
132,22.71,1.103,1.026,114.54,50,30.28,60,1.077,75,1.3,10.06
7,37.85,1.099,1.023,117.36,9.16,37.85,90,1.099,60,1.5,10.06
21,20,1.094,1.017,33.14,34.95,26,90,1.072,65,3,10.06
12,21,1.1,1.023,103.16,50,35,120,1.06,73,3.5,10.07
9,58.67,1.102,1.026,30.04,50,71.92,60,1.083,75,1.5,10.07
132,10.73,1.087,1.016,58.29,30.01,15,60,1.062,75,2,10.07
21,20,1.108,1.031,29.22,32.61,24,60,1.09,70,3,10.07
12,34.07,1.093,1.016,52.56,50,41.64,60,1.076,70,1.25,10.07
26,20.82,1.096,1.02,24.18,8.97,28.39,60,1.071,80,1.25,10.07
11,58.67,1.093,1.016,72.41,47.41,53,60,1.103,54,1.1,10.07
56,23,1.091,1.015,181.32,7.13,29,90,1.062,75,3,10.07
5,20.82,1.1,1.024,84.41,13.36,28.39,65,1.074,50,1.5,10.08
63,20.82,1.11,1.033,55.03,20.73,28.39,90,1.077,70,1.1,10.08
5,18.93,1.091,1.014,78.38,16.11,28.39,100,1.061,69,1.5,10.08
155,18.93,1.101,1.024,65.96,9.17,26.02,75,1.073,72,1.1,10.08
86,32.18,1.086,1.01,144.42,5.25,38.8,90,1.065,80,2.15,10.08
171,20.82,1.1,1.023,21.15,22.09,28.39,60,1.073,65,1.25,10.08
172,21.96,1.099,1.023,80.76,14.48,23.85,60,1.091,50,1.25,10.08
168,181.7,1.1,1.023,37.54,19.61,215.77,90,1.084,66,1.25,10.08
39,20.82,1.097,1.021,142.02,34.85,24.61,90,1.082,75,1.5,10.08
132,21,1.092,1.021,74.7,33.52,28.5,90,1.067,80,2.5,10.08
56,21,1.101,1.024,205.83,9.08,28.4,60,1.075,70,2.9,10.08
87,20.82,1.101,1.024,126.49,50,26.5,90,1.079,78,1.33,10.08
86,41.64,1.087,1.01,76.57,6.27,49.21,60,1.074,75,1.32,10.09
63,18,1.111,1.034,69.86,17.03,23,70,1.087,62,2.5,10.09
23,34.07,1.09,1.019,30.39,4.38,41.64,90,1.074,70,1.32,10.09
21,18.93,1.101,1.024,29.71,21.71,26.5,60,1.072,60,1.5,10.09
5,11.36,1.103,1.026,96.04,16.97,21.77,60,1.054,75,1.25,10.09
21,20.82,1.101,1.024,29.24,18.69,28.39,60,1.074,65,1.25,10.09
5,15,1.099,1.023,92.85,23.58,20,90,1.075,60,1.21,10.09
7,3.79,1.099,1.023,58.34,12.51,6.62,60,1.057,75,1.33,10.1
26,26.5,1.103,1.026,31.45,5.82,30.28,60,1.09,75,1.5,10.1
172,37.85,1.096,1.019,64.65,9.23,41.64,60,1.082,80,1.5,10.1
56,20.82,24.6901,6.88639,208.6,8.91,26.5,60,15.6,70,1.25,10.1
5,20.82,1.094,1.017,87.29,13.11,26.5,60,1.073,70,1.1,10.1
63,22.71,1.1,1.023,64.43,16.18,34.07,120,1.063,60,2.1,10.1
87,25,1.1,1.023,56.4,50,30,60,1.083,65,2.9,10.1
87,58.67,1.103,1.026,36.15,40.36,70.03,60,1.086,70,1.5,10.1
86,18,1.092,1.015,109.4,12.75,28.5,60,1.058,80,3,10.1
86,41.64,1.103,1.026,0,11.17,45.42,90,1.094,70,1.5,10.1
172,20,1.1,1.023,39.44,10.66,32,120,1.062,70,3,10.1
132,18.93,1.108,1.031,29.64,33.78,28.39,120,1.072,65,1.25,10.1
132,20,1.093,1.016,36.41,40.98,23,75,1.081,60,3,10.1
155,420,24.0414,6.15464,0,32.94,470,75,21.4,77,3,10.1
87,9,1.094,1.018,68.67,39.9,10,60,1.085,70,2,10.1
21,46,1.099,1.022,23.4,22.03,59.5,60,1.077,75,2.9,10.11
132,17.03,24.3495,6.48993,96.42,27.5,19.31,60,21.7,75,1.5,10.11
87,20,1.098,1.029,69,50,25,90,1.079,70,2.7,10.11
132,41.64,1.103,1.026,75.9,45.09,47.32,60,1.09,68,1.25,10.11
132,22.71,1.095,1.018,53.14,50,34.07,90,1.054,65,1.5,10.11
23,20,24.0847,6.1768,64.46,5.05,25,60,18.9,77,3,10.11
116,60.57,1.1,1.023,72.87,26.19,75.71,120,1.078,70,1.3,10.11
23,21,1.095,1.018,28.94,8.06,28.5,60,1.07,70,3,10.11
132,20,1.107,1.03,61.58,44.79,25,60,1.086,70,2.2,10.11
132,20.82,1.103,1.026,82.64,40,28.39,60,1.075,70,1.5,10.12
5,32.18,1.1,1.023,80.03,16.27,43.15,90,1.075,80,1.5,10.12
114,20,1.119,1.042,80.67,50,22,90,1.109,70,4,10.12
132,9.5,1.094,1.017,138.39,50,18,120,1.05,51,2.5,10.12
132,24.61,1.092,1.022,67.09,37.86,32.18,90,1.071,68,1.5,10.12
56,39.75,1.092,1.015,111.75,9.46,46.37,60,1.079,75,1.5,10.12
21,15,1.101,1.024,24.24,34.39,21,60,1.072,63,2,10.12
86,19.87,1.103,1.025,102.63,50,23.66,60,1.086,75,1.25,10.12
7,24.61,1.087,1.016,85.55,8.26,29.34,60,1.073,74,1.25,10.12
11,25,1.095,1.018,45.67,39.38,31,60,1.077,85,3,10.12
86,18.93,1.094,1.017,107.36,10.68,22.71,60,1.078,75,1.5,10.12
5,20.82,1.109,1.032,95.36,20.02,26.12,90,1.056,75,1.6,10.12
21,18.93,1.097,1.019,53.26,18.62,26.5,90,1.069,70,1.1,10.13
63,19.87,1.1,1.023,77.05,13.81,24.61,75,1.081,65,1.1,10.13
132,18.93,1.103,1.026,111.1,50,22.71,90,1.086,65,1.5,10.13
132,75.71,1.109,1.032,281.24,50,90.85,60,1.091,72,1.25,10.13
132,28.39,1.106,1.029,100.85,50,35.96,90,1.071,66,1.6,10.13
168,20.82,1.089,1.012,33.92,17.46,25.55,60,1.073,65,1,10.13
23,10,1.086,1.009,37.6,10.71,18,80,1.048,56,2.5,10.13
132,3.79,1.101,1.024,55.6,50,9.46,60,1.04,60,1.25,10.14
132,41.64,1.098,1.021,151.49,50,53,90,1.077,46,1.1,10.14
7,20.82,1.096,1.019,182.96,6.68,28.39,90,1.07,70,1.3,10.14
63,39.75,1.114,1.037,105.73,19.23,45.42,60,1.1,70,1.25,10.14
132,20,1.119,1.042,48.4,46.3,28.5,120,1.071,75,2.5,10.14
9,3.79,1.103,1.026,175.22,50,7.57,60,1.052,70,1.5,10.14
86,20.82,1.097,1.02,72.79,13.14,28.39,60,1.071,70,1.25,10.14
4,24.61,1.101,1.024,30.57,7.78,18.93,90,1.131,72,1.5,10.14
21,20.82,1.092,1.021,40.67,25.34,28.39,90,1.067,77.5,1.5,10.15
132,18.93,1.105,1.027,58.78,45.22,28.39,90,1.07,70,1.5,10.15
56,22.33,1.092,1.015,297.97,6.21,28.01,90,1.064,75,1.5,10.15
9,20.82,1.103,1.026,66.26,5.33,28.39,60,1.076,70,1.5,10.15
87,21,1.108,1.031,94.84,39.93,27,90,1.084,70,1.27,10.15
86,18.93,1.102,1.024,196.11,12.96,26.5,90,1.073,70,1.5,10.16
21,20,1.09,1.012,38,32.37,23,90,1.078,75,2.7,10.16
132,15,1.098,1.021,74.81,50,21,70,1.07,60,3,10.16
5,20,1.093,1.016,95.38,16.92,32,90,1.058,70,2.7,10.16
7,17.03,1.106,1.029,158.08,8.82,24.61,60,1.073,75,3,10.16
5,20.82,1.097,1.02,104.58,14.4,28.39,120,1.071,72,1.5,10.16
56,20.82,1.091,1.014,168.74,5.65,28.39,60,1.067,70,1.5,10.16
26,20.82,1.098,1.021,26.87,26.87,28.39,75,1.064,75,1.5,10.16
63,22.71,1.1,1.022,78.92,21.29,31.23,90,1.073,75,1.5,10.16
72,20.82,1.101,1.024,82.34,40,28.39,90,1.074,70,1.25,10.17
21,25,1.09,1.012,37.47,34.86,39,90,1.058,70,3,10.17
114,18.93,1.109,1.031,71.06,25.7,24.61,60,1.084,75,1.5,10.17
44,21,1.082,1.01,0,0.49,28.5,0,1.061,35,3.1,10.17
114,5,1.101,1.023,47.49,50,28.5,60,1.018,70,2,10.17
87,18.93,1.109,1.032,125.66,44.79,26.5,60,1.078,70,1.5,10.18
86,3.79,1.113,1.035,66.36,5.78,6.62,90,1.064,75,2,10.18
176,20.82,1.107,1.029,82.79,50,28.39,90,1.078,64,1.1,10.18
5,16,1.098,1.02,55.47,15.59,20,60,1.078,70,3,10.18
87,20,1.102,1.024,82.41,50,25,60,1.081,70,2,10.18
67,20.82,1.103,1.026,0,10.24,27.25,60,1.079,65,1.5,10.18
23,22,1.083,1.011,22.13,8.7,27,60,1.058,68,2.9,10.18
160,21,1.1,1.022,20.07,15.07,28.5,90,1.073,72,3,10.19
21,37.85,1.101,1.023,30.61,33.99,45.42,90,1.084,75,1.25,10.2
86,41.64,1.098,1.02,59.81,19.73,49.21,60,1.083,75,1.5,10.2
21,19.87,22.6177,4.3431,58.56,29.2,28.39,60,15,70,1.5,10.2
132,20.82,1.104,1.026,72.07,35.04,28.39,120,1.076,65,1.25,10.2
132,20.82,21.3666,2.91251,82.97,44.52,26.5,90,17.1,70,1.5,10.2
132,45.42,1.104,1.026,91.29,40,58.67,90,1.07,77,1.5,10.2
9,22.71,1.086,1.009,37.51,5.1,28.39,60,1.069,70,1.5,10.2
26,53,1.099,1.021,37.43,4.93,58.67,75,1.09,75,1.5,10.2
132,100,1.093,1.015,52.23,42.78,110,90,1.085,75,2.5,10.2
86,4.16,1.109,1.031,116.38,6.77,6.81,60,1.067,60,1.5,10.2
45,18.93,1.104,1.026,29.5,5.78,28.39,60,1.069,70,1.4,10.2
21,20.82,1.093,1.015,34.59,25.23,28.39,90,1.068,70,1.33,10.2
63,22.71,1.117,1.039,60.78,32.78,28.39,90,1.094,60,1.5,10.21
7,18.93,1.102,1.025,64.58,13.24,22.71,60,1.085,60,1.5,10.21
5,13.25,1.094,1.016,326.96,34.5,20.82,90,1.06,70,1.5,10.21
87,20.82,1.086,1.009,61.12,50,28.39,90,1.063,70,1.5,10.21
174,20.82,1.097,1.02,34.75,19.8,26.5,90,1.077,70,1.4,10.21
132,20,1.102,1.024,63.11,37.87,26,120,1.079,70,2.3,10.21
9,19.87,1.101,1.023,118.11,21.85,27.44,90,1.073,60,1.25,10.21
172,18.93,1.1,1.022,103.39,12.97,22.71,60,1.083,70,1.5,10.21
5,20.82,1.098,1.02,85.94,10.68,28.39,90,1.072,68,1.4,10.22
62,20.82,1.108,1.03,31.67,19.62,28.39,120,1.079,70,0.5,10.22
132,18.93,1.104,1.026,77.24,50,26.5,90,1.074,70,1.25,10.22
168,20.82,1.108,1.03,31.33,18.77,28.39,90,1.079,70,1.25,10.22
132,20.82,1.104,1.026,61.06,40,28.39,60,1.076,75,1.1,10.22
132,22.71,1.107,1.029,81.2,50,26.5,90,1.092,65,1.25,10.22
63,49.21,1.107,1.029,59.79,21.71,56.78,60,1.093,75,1.5,10.22
138,20.82,1.106,1.029,51.97,28.79,23.85,90,1.092,60,1.5,10.22
87,20,1.106,1.028,57.82,50,28.5,90,1.075,80,3,10.23
19,37.85,23.7983,5.6366,41.13,24.02,45.42,90,20.1,70,1.5,10.23
132,45,1.099,1.021,69.91,37.73,55,60,1.081,55,3,10.23
7,19,1.093,1.016,137.11,8.75,23,90,1.077,70,1.5,10.23
63,22.71,1.116,1.038,122.68,21.02,28.39,120,1.093,70,1.25,10.23
5,22.71,1.098,1.02,109.17,15.38,53,60,1.042,60,1.25,10.23
129,20.82,1.104,1.026,89.14,43.44,28.39,90,1.076,80,1.5,10.24
172,18.93,1.102,1.024,53.78,12.91,28.39,90,1.062,60,1.5,10.24
21,18.93,1.1,1.022,21.76,23.95,28.39,60,1.066,70,1.5,10.24
132,60,1.095,1.017,56.16,50,90,60,1.064,65,3,10.24
132,17,1.093,1.015,43.27,48.59,24,60,1.066,63,3,10.24
132,18.93,1.109,1.031,80.94,40,24.61,90,1.084,65,1.25,10.24
63,11.36,1.095,1.017,87.08,11.67,16.28,90,1.061,65,1.25,10.24
172,20.82,1.105,1.027,75.95,12.89,28.39,90,1.077,70,1.4,10.24
5,15.14,1.103,1.025,117.43,17.74,24.61,90,1.063,60,1.5,10.25
86,41.64,1.09,1.011,96.86,8.16,48.26,90,1.077,74,1.25,10.25
132,20.82,1.102,1.024,137.41,50,28.39,60,1.075,73,1.5,10.25
87,37.85,1.098,1.02,70.19,50,49.21,90,1.076,68,1.5,10.25
87,14,1.096,1.018,75.98,33.67,19,90,1.048,50,2,10.25
21,20.82,1.103,1.025,32.99,21.2,28.39,60,1.076,65,1.5,10.25
168,25,1.109,1.03,30.5,20.19,35,90,1.078,70,4,10.25
