Size,OG,FG,Color,BoilSize,BoilTime,BoilGravity,Efficiency,MashThickness,PitchRate,PrimaryTemp,ABV,IBU
20,1.052,1.01,45.36,31,60,1.033,70,1.5,1,18,5.51,46.47
50,1.043,1.01,3.87,50,90,1.043,35,32,0.35,0,4.37,52.34
22.71,1.05,1.013,4.95,33.12,60,1.034,68,1.5,0.75,17.78,4.84,58.77
50,1.047,1.008,11.94,60,90,1.039,77,3.2,0.35,18,5.14,100.53
22,1.07,1.015,8.05,25,90,1.062,80,3,1,22,7.15,62.58
19.87,1.051,1.013,3.9,25.55,60,1.04,75,1.45,0.35,10,4.95,19.22
13,1.066,1.016,4.61,20,75,1.043,70,3,0.5,18,6.62,50.09
46,1.051,1.012,3.06,51,90,1.046,82,4,1.5,19,5.17,28.55
19,1.048,1.014,4.16,27,90,1.034,70,2.5,0.35,18,4.58,40.54
18.93,1.065,1.013,12.84,28.39,60,1.044,65,1.25,1.25,18.33,6.8,63.92
22.71,1.043,1.01,10.7,32.18,60,1.03,75,2,0.75,18.33,4.33,36.56
624.59,1.063,1.017,6.21,662.45,60,1.059,70,1.5,0.75,20,5.95,38.78
18.93,1.063,1.018,29.55,26.5,60,1.045,70,1.5,0.35,19.44,5.91,35.87
37.85,1.083,1.023,12.87,56.78,75,1.055,75,1.5,0.5,20,7.91,89.3
20.82,1.096,1.029,18.15,34.07,120,1.059,70,1.25,1,20,8.87,30
20.82,1.063,1.014,6.93,28.39,60,1.046,72,1.5,0.75,19.44,6.43,66.15
24.61,1.057,1.017,35.39,34.07,90,1.041,68,1.5,0.75,21.11,5.31,24.59
20.82,1.075,1.018,4.89,26.5,90,1.059,75,1.25,1,20,7.49,126.66
52,1.068,1.013,4.63,65,60,1.054,75,2.5,0.75,18,7.23,54.95
15,1.074,1.018,5.68,22,60,1.05,55,3,1,20,7.4,115.27
15.14,1.052,1.013,3.88,18.93,30,1.042,64,1.5,0.75,16.67,5.15,10
20.82,1.071,1.015,31.09,28.39,60,1.046,70,1.5,0.75,21.11,7.42,60.08
30,1.045,1.008,3.88,17,100,1.08,72,1.6,1.5,10,4.95,40.85
37.85,1.044,1.008,8.07,45.42,60,1.036,70,1.2,0.35,20,4.7,29.69
17.03,1.061,1.013,6.55,20.82,60,1.05,60,1.5,0.35,17.78,6.3,31.04
37.85,1.105,1.02,8.21,45.42,60,1.088,70,1.5,0.35,18.33,11.19,95.08
21,1.062,1.011,6.02,30,60,1.043,75,3.1,0.75,16,6.71,23.4
586.74,1.044,1.01,3.75,681.37,60,1.038,77,1.5,0.35,20,4.54,22.84
37.85,1.054,1.014,14.48,49.21,90,1.042,70,1.75,0.35,20,5.3,28.07
18.93,1.059,1.016,11.08,22.71,60,1.049,70,1.25,0.35,10,5.57,14.46
20.82,1.063,1.016,4.23,28.39,60,1.046,70,1.25,0.75,20,6.18,60.71
24.5,1.08,1.017,5.33,29,90,1.068,67,3,0.5,20.5,8.25,30.69
20.82,1.043,1.009,5.15,32.18,90,1.028,76,1.41,1.25,31.11,4.57,31.48
20,1.07,1.015,10.82,24,60,1.059,68,3.2,1,19,7.26,97.13
20,1.072,1.026,4.81,24,60,1.06,70,3,0.75,17,6.06,52.97
23,1.04,1.005,4.95,12,60,1.078,60,2.7,0.75,20,4.67,10.08
21,1.058,1.016,16.71,27.3,60,1.044,70,3.39,1,20,5.41,28.94
5.68,1.032,1.007,17.52,9.46,60,1.019,70,1.5,0.35,19.44,3.36,15.34
20.82,1.066,1.011,13.71,25.55,60,1.054,70,1.33,1,26.67,7.27,21.49
20.82,1.048,1.012,3.05,25.55,90,1.039,85,1.5,0.35,10,4.71,20.87
120,1.059,1.013,15.2,135.14,60,1.052,80,1.25,1,20,6.01,37.64
1760.22,1.053,1.016,2.94,2081.98,60,1.045,85,1.4,1.5,11.11,4.85,46.09
20.82,1.084,1.023,7.89,26.5,60,1.066,67,1.5,0.35,19.44,7.96,35.64
19.87,1.051,1.013,8.13,24.61,60,1.041,66,1.5,0.75,10,4.9,20.67
850,1.041,1.007,3.75,1000,75,1.035,70,3,1.5,18,4.45,31.15
162.77,1.044,1.009,6.17,177.91,60,1.041,80,1,1.25,16.67,4.66,51.29
18.93,1.076,1.015,7.01,24.61,60,1.059,55,1.5,0.5,21.11,7.99,76.63
20.82,1.072,1.014,30.69,28.39,60,1.053,70,1.25,1,21.11,7.65,7.28
1003.13,1.059,1.012,32.6,1059.92,75,1.056,80,1.5,0.35,20,6.18,36.78
22.71,1.053,1.012,7.1,35.96,90,1.034,75,1.5,0.35,20,5.35,34.83
70,1.06,1.012,6,79.5,60,1.053,68,2.5,0.75,18,6.31,63.17
50,1.066,1.01,3.37,59,90,1.056,84,3,2,10,7.41,57.13
22,1.084,1.017,23.06,29,60,1.064,65,3,1,20,8.8,28.35
22.71,1.049,1.011,3.87,27.25,90,1.04,67,1.8,1.5,8.89,4.92,47.64
20.82,1.053,1.014,3.8,28.39,90,1.039,72,1.25,0.75,17.78,5.09,16.37
22.71,1.053,1.014,3.82,30.28,60,1.04,65,1.5,0.35,18.33,5.15,12.98
35,1.05,1.013,7.87,40,60,1.044,65,3,0.75,18,4.93,30.82
65,1.045,1.01,3.09,80,60,1.037,75,3.5,0.35,19,4.58,8.74
58,1.059,1.01,12.37,67,70,1.051,85,3.5,1.25,18.5,6.42,80.18
20.82,1.042,1.007,4.25,28.39,90,1.031,70,1.25,1.5,12.78,4.64,22.48
21.77,1.093,1.02,19.53,30.28,90,1.067,75,1.5,1.25,21.11,9.65,32.79
18.9,1.061,1.015,35.83,26.5,60,1.044,83,2.5,0.35,20,6.08,28.31
6.5,1.059,1.012,7.2,9,60,1.043,80,3,0.5,19,6.16,59.28
20.82,1.05,1.013,3.39,28.39,60,1.037,75,1.5,0.75,16.67,4.93,24.13
23,1.044,1.007,5.69,28.5,70,1.035,75,3,0.35,18,4.79,24.61
50,1.081,1.011,17.03,56,60,1.072,75,2.5,1,30,9.16,0
25,1.065,1.014,12.5,28,60,1.058,85,3,1,20,6.9,21.31
20.82,1.059,1.014,10.09,28.39,60,1.043,72,1.5,1.25,16.67,5.91,66.23
24.61,1.083,1.022,11.46,32.18,90,1.063,75,1.5,1,23.89,7.88,95.75
19.87,1.061,1.01,6.75,27.33,75,1.044,65,1.35,0.75,18.89,6.65,68.57
45,1.078,1.021,20.48,53,90,1.066,79,3,1,21,7.4,46.72
60.57,1.059,1.015,6.07,79.49,60,1.045,75,1.3,0.75,20,5.74,48.96
22.71,1.052,1.014,6.41,28.39,60,1.042,72,1.25,0.35,18.33,4.98,44.24
41.64,11.3762,2.40447,3.62,53,60,9,70,1.25,0.35,20,4.77,36.82
20.82,1.042,1.011,3.33,28.39,60,1.031,63,1.5,1.75,11.11,4.05,29.24
20.82,1.066,1.018,23.41,28.39,60,1.049,70,1.5,0.35,15.56,6.41,25.18
20.82,1.046,1.01,4.05,30.28,60,1.031,70,1.33,0.35,20,4.71,26.33
24,1.043,1.007,12.21,27,60,1.038,77,3,0.75,18,4.7,24.29
11.4,1.048,1.008,34.13,15.1,60,1.036,75,2.9,1.5,20,5.25,29.73
20.82,1.069,1.013,29.25,24.61,60,1.059,72,1.25,1,20,7.39,110.44
23,1.055,1.012,11.77,27,60,1.047,84,3,0.35,18,5.71,43.03
22.71,1.072,1.008,23.75,29.34,90,1.044,76,1.4,0.75,20.56,8.39,35.42
37.85,1.105,1.027,7.91,28.39,60,1.141,75,1.5,0.5,20,10.35,176.28
23,1.052,1.008,8.55,27,70,1.044,75,3,0.75,20,5.75,28.87
19,1.06,1.014,8.13,27,60,1.042,66,3,0.75,19,6.26,66.31
7.57,1.081,1.014,8.85,11.36,60,1.054,65,1.25,0.75,18.33,8.82,100.35
25,1.051,1.008,13.39,28,90,1.045,72,3.5,1,18,5.6,31.03
20.82,1.056,1.015,5.56,26.5,60,1.044,75,1.5,0.5,20,5.43,73.53
12,1.094,1.022,15.3,26,60,1.043,70,3.1,0.35,20,9.46,53.63
50,12.0733,3.11114,4.72,55,80,11,80,5,0.35,15,4.79,47.16
20.82,1.089,1.018,8.34,28.39,60,1.065,70,1.2,1,18.89,9.32,105.48
20.82,1.046,1.008,6.12,28.39,60,1.034,75,1.5,0.35,18.33,4.95,38.66
18.93,1.049,1.013,6.42,26.5,60,1.035,60,1.5,0.75,20,4.76,15.17
20.82,1.059,1.011,6.11,28.39,60,1.043,70,1.5,0.35,18.89,6.34,79.78
20.82,1.047,1.011,3.68,28.39,60,1.035,72,1.5,1.75,11.11,4.79,29.35
41.64,1.064,1.016,35.72,49.97,60,1.053,70,1.25,0.75,20,6.31,61.94
21.77,1.066,1.015,9.32,27.82,60,1.052,79,1.37,0.75,19.44,6.73,80.34
20.82,1.08,1.015,15.28,28.39,90,1.059,95,1.3,1,18.33,8.53,85.33
9,1.055,1.01,4.5,10,60,1.049,63,3,0.75,18,5.87,22.76
37.85,1.065,1.015,9.9,47.09,60,1.052,70,1.5,0.5,21.11,6.58,61.1
25,1.051,1.011,10.88,28.5,90,1.045,80,3,0.35,20,5.25,29.84
16,1.057,1.011,26.19,18,60,1.051,65,4,0.5,23,6.01,37.03
22.71,1.066,1.016,4.03,30.28,60,1.049,75,1.25,0.75,18.89,6.57,65.12
20.82,1.052,1.011,3.43,28.39,60,1.038,70,1.5,0.35,21.11,5.4,11.81
43,1.049,1.013,4.62,46,90,1.046,75,3,1.5,10,4.79,20.29
22.98,1.046,1.01,4.1,28.01,60,1.037,65,1.5,0.5,18.89,4.69,14.22
25,1.057,1.012,10.42,30,60,1.047,66,3,1,19,5.79,56.6
41.64,1.054,1.011,5.96,48.26,75,1.044,73,1.5,0.75,22.78,5.72,22.73
41.64,1.042,1.011,29.54,49.21,90,1.036,70,2,0.75,18.33,4.1,49.97
60,1.045,1.009,19.99,55,90,1.049,75,3,0.5,19,4.78,31.42
75.71,1.063,1.013,3.02,88.5,90,1.054,90,1.25,0.5,18.33,6.58,26.73
24,1.082,1.02,19.12,28,60,1.07,70,2.9,0.35,20,8.13,82.6
20.82,1.085,1.018,5.33,28.39,60,1.062,70,1.5,1,22.22,8.85,28.87
17.03,1.076,1.023,5.53,22.71,60,1.057,60,1.5,1,21.11,6.95,126.15
20.82,1.107,1.02,17.13,26.5,60,1.084,80,1.5,1.25,21.11,11.49,82.47
124.92,1.058,1.011,7.01,143.85,60,1.05,80,1.5,0.5,21.11,6.12,65.47
20.82,1.068,1.015,4.91,28.39,60,1.05,65,1.25,1,18.33,6.85,30.68
55,1.05,1.011,4.94,60,60,1.046,70,3,0.75,18,5.09,23.91
210,1.064,1.016,13.84,260,60,1.051,75,3.1,0.5,21,6.27,51.95
18.93,1.066,1.017,12.42,24.61,60,1.051,75,1.25,0.5,20,6.42,49.88
45,1.053,1.009,5.11,60,60,1.04,70,3,0.35,19,5.79,33.81
20.82,1.052,1.013,3.34,28.39,60,1.038,79,1.75,0.75,16.67,5.05,14.35
24,1.081,1.022,19.69,28.5,120,1.068,66,2.5,1.25,17,7.72,15.81
22.71,1.057,1.012,9.95,24.61,60,1.053,70,1.5,0.75,19.44,5.98,43.28
38,1.053,1.013,3.8,45.5,60,1.044,65,3,0.75,20,5.27,12.69
24.61,1.051,1.013,24.28,29.34,60,1.043,80,1.5,0.75,18.33,4.96,28.43
17.98,1.06,1.013,7.33,22.33,60,1.048,55,1.5,1,20.56,6.14,88.24
12.5,1.048,1.008,15.65,13.5,60,1.044,75,3,0.75,22,5.22,29.53
20.82,1.048,1.013,16.76,28.39,60,1.035,72,1.5,1.75,11.11,4.58,20.15
17,1.101,1.02,9.35,25,90,1.069,64,3,0.35,19,10.71,343.78
18,1.047,1.008,4.68,22,90,1.039,67,3,2,9,5.14,28.66
11.36,1.048,1.011,5.24,15.14,60,1.036,75,1.25,0.35,18.33,4.76,38.47
35,1.078,1.019,21.58,40,80,1.067,85,2.5,1,20,7.76,20.8
19.68,1.059,1.01,9.7,23.09,60,1.05,78,1.25,0.35,21.67,6.42,27.11
26.5,1.064,1.014,9.53,29.34,30,1.057,85,1.3,0.5,19.44,6.51,37.85
23,1.072,1.018,16.42,29,60,1.057,70,2.8,0.75,18,7.01,46.23
3.79,1.053,1.015,5.93,5.68,60,1.035,65,1.25,0.75,18.33,4.89,40.23
20.82,1.054,1.012,50,25.55,60,1.044,70,16,0.5,21.11,5.49,19.14
51.1,1.069,1.017,4.38,56.78,60,1.062,70,1.5,0.5,22.22,6.82,34.52
19.87,1.063,1.015,6.17,30.28,75,1.041,72,1.3,0.75,17.22,6.39,54.21
50,1.059,1.014,14.44,55,80,1.053,55,3,0.75,22,5.93,65.91
50,1.05,1.01,9.19,70,60,1.036,75,2.26,1.25,19,5.22,20.56
20.82,1.06,1.016,27.57,28.39,75,1.044,70,1.5,0.35,20,5.8,0
20.82,1.064,1.014,4.9,28.39,60,1.047,70,1.5,1,23.89,6.52,28.13
17.03,1.081,1.02,25.28,22.71,120,1.061,70,1.5,1.5,10,7.97,24.47
20.82,1.091,1.022,24.94,28.39,90,1.067,72,1.5,2,10,9,37.64
25,1.049,1.008,5.17,31,60,1.04,84,5,1.25,19,5.34,30.59
86,1.043,1.011,5.89,91.4,60,1.04,70,3,0.35,21,4.2,34.47
24.61,1.061,1.014,19.58,28.39,90,1.052,80,1.5,1,23.89,6.13,28.68
41.64,1.06,1.014,11.3,49.21,90,1.051,65,1.5,0.75,20,6.04,70.04
50,1.054,1.01,5.14,60,60,1.045,77,3.108,0.35,18.3,5.85,40
10,1.053,1.012,7.12,13,90,1.041,70,3.1,0.5,20,5.43,13.29
22,1.053,1.012,3.87,27,90,1.039,75,2.7,0.75,20,5.38,4.46
9,12.583,1.30551,2.19,9,0,0,100,2.5,0.35,21,6,0
20.82,1.05,1.012,29.49,28.39,60,1.037,70,1.3,1.5,20,5.04,26.25
42,1.066,1.012,6.43,48,60,1.058,67,2.5,1.25,19,7.12,76.4
20.82,1.063,1.018,5.48,28.39,60,1.046,70,1.5,0.75,22.22,5.96,61.03
37.85,1.05,1.013,6.13,49.21,60,1.039,75,1.3,1,21.11,4.85,71.87
22.71,1.052,1.012,4.25,28.39,60,1.042,65,1.5,1,17.22,5.35,18.37
25,1.059,1.018,28.05,27,60,1.054,70,3,1.25,23,5.32,35.96
20.82,11.0977,3.54269,18.81,25.74,60,9,72,1.5,0.5,18.89,4.03,38.22
7.57,14.7895,3.65543,5.17,11.36,60,10,65,1.5,0.75,20,6.02,67.43
21,1.055,1.011,4.02,25.5,60,1.045,77,2.8,0.75,25,5.86,34.56
21,1.05,1.01,4.2,28,60,1.038,68,1.5,1,19,5.32,54.21
20.82,1.05,1.009,3.37,26.5,60,1.04,75,1.5,0.35,20,5.49,29.51
18.93,1.086,1.017,12.78,24.61,90,1.066,70,1.2,1,17.78,9.01,94.21
20,1.044,1.008,4.14,24,60,1.037,70,3.2,0.5,18,4.72,25.26
25,1.052,1.01,15.81,31.5,60,1.041,65,2.8,0.75,20,5.47,38.38
10.41,1.048,1.015,18.07,14.8,60,1.033,70,1.5,0.75,18.33,4.23,26.88
20.82,1.07,1.014,5.72,28.39,90,1.051,66,1.25,1.25,26.67,7.31,30.06
23,1.049,1.011,5.53,28,60,1.04,70,3.1,0.5,20,4.97,14.04
20.82,1.056,1.016,19.57,28.39,60,1.041,65,1.5,1.5,14.44,5.29,22.42
15.14,1.063,1.012,16.4,20.82,90,1.04,75,1.25,1.25,20,6.73,15.38
18.93,1.048,1.01,4.01,22.71,60,1.04,70,1.5,1,18.33,5,13.14
42,1.054,1.015,4.78,28.5,90,1.08,72,2,0.75,15,5.11,93
20.82,1.078,1.022,33.64,28.39,60,1.057,75,1.5,0.35,21.11,7.37,64.01
20,1.074,1.014,22.71,24,90,1.062,75,3,1,20,8.41,19.78
16,1.047,1.011,14.49,20,60,1.038,70,3,1,18,4.74,35.71
13,1.056,1.013,12.69,15,90,1.049,75,3,1.5,12,5.73,40.63
8,1.044,1.009,4.19,9.3,60,1.038,75,2.7,0.35,23,4.67,23.77
9,1.051,1.008,11.17,10,90,1.046,85,3,0.35,22,5.61,22.35
20,1.055,1.014,6.47,18,70,1.061,68,2,1.25,25,5.38,41.59
19,1.059,1.014,6.99,25,60,1.045,70,2.5,0.35,20,5.8,6.31
18.93,1.052,1.008,16.14,13.25,70,1.074,55,1.5,0.75,22.22,5.72,44.27
37.85,1.064,1.015,4.37,45.42,60,1.053,85,1.5,0.75,20,6.36,55.83
37.85,1.057,1.014,4.2,45.42,60,1.048,62,1.25,0.5,21.11,5.89,31.71
20,1.058,1.012,14.24,24,60,1.049,70,3,0.35,17,6.15,25.53
20.82,1.062,1.02,7.37,24.61,60,1.052,70,1.5,1,21.11,5.44,74.52
20.82,1.05,1.009,8.08,26.5,60,1.04,70,2,0.75,17.78,5.4,35.76
20.82,1.057,1.007,3.52,28.39,60,1.041,70,1.5,0.35,12.78,6.45,34.05
19,1.056,1.011,6.51,15,60,1.071,65,3,0.5,20,5.92,58.58
21.96,1.062,1.019,11.02,29.34,60,1.047,86,1.395,0.35,19.44,5.62,36.67
39.75,1.068,1.01,5.95,49.21,90,1.055,70,1.5,1,23.89,7.54,47.43
17.03,1.057,1.014,35.39,22.71,60,1.043,73,1.25,0.35,18.33,5.59,38.41
10,1.046,1.011,50,14,60,1.033,70,3,0.5,20,4.55,22.57
41.64,1.09,1.02,10.81,48.26,60,1.073,75,1.1,0.75,20,9.17,85.83
41.64,1.052,1.013,15.29,53,90,1.041,70,1.5,0.35,15.56,5.03,51.01
41.64,1.052,1.014,8.82,51.1,60,1.043,70,1.5,0.5,18.33,5.07,30.25
23,1.063,1.015,12.4,25,70,1.058,70,2,0.35,22,6.25,26.22
23,1.049,1.012,5.56,20,60,1.056,65,3,0.75,20,4.87,36.29
55,1.056,1.013,6.75,60,90,1.051,70,3.2,2,15,5.7,45.29
26.5,1.051,1.008,25.01,30.28,60,1.045,70,1.5,1,19.44,5.79,33.49
28,1.06,1.016,8.91,35,60,1.048,70,3,0.35,19,5.86,29.88
37.85,1.053,1.011,6.86,45.42,60,1.044,75,1.5,0.75,21.11,5.43,79.57
41.64,1.084,1.018,9.87,49.21,60,1.071,62,1.25,1.25,21.11,8.6,99.21
20,1.059,1.013,4.74,28,90,1.042,80,5,1.5,12,6.08,46.89
20.82,1.05,1.012,4.6,26.5,60,1.039,72,1.25,0.75,20,5.03,49
37.85,1.068,1.02,22.31,49.21,60,1.053,70,1,0.35,17.78,6.37,71.08
20.82,1.065,1.015,7.84,28.39,60,1.048,75,1.5,0.35,21.11,6.62,96.5
73,1.043,1.01,3.63,82.5,60,1.038,64,3,0.5,16,4.43,23.4
22,1.052,1.012,3.72,27,60,1.042,70,3,1.25,25,5.24,6.49
23,1.054,1.012,4.21,25.6,15,1.049,70,2.7,1.25,22,5.57,0
12,1.057,1.01,6.75,14,60,1.049,70,3,0.75,18,6.08,28.33
21,1.055,1.006,6.05,28.5,60,1.041,70,2.5,0.5,25,6.53,26.09
20.82,1.045,1.012,31.5,22.71,60,1.041,70,1.29,0.35,17.78,4.34,40.12
20.82,1.063,1.018,6.06,28.39,60,1.046,50,1,0.35,20,5.86,72.32
23,1.063,1.01,13.34,27.1,60,1.053,75,2.7,0.75,18,6.89,60.76
18.93,1.078,1.024,5.79,24.61,60,1.06,70,1.5,0.35,20,7.02,113.74
35,1.045,1.008,4.2,30,60,1.052,63,2.7,0.75,21,4.83,9.97
20.82,1.068,1.013,6.78,28.39,60,1.05,71,1.5,0.35,20.56,7.22,49.49
23,1.057,1.016,6.57,27,70,1.049,70,3,0.75,19,5.47,84.46
20.82,16.5801,3.08092,33.02,28.39,60,12.3,79,1.5,0.35,20.56,7.33,50.87
21.77,1.046,1.013,17.42,26.5,60,1.038,80,1.5,0.35,20,4.3,22.59
20.82,1.044,1.015,15.38,28.39,60,1.032,70,1.5,0.35,20,3.85,32.34
23,1.087,1.015,12.31,33.15,60,1.06,70,7.3,1,22,9.48,20.34
40,1.073,1.017,40.23,52,60,1.056,70,2.6,0.35,17,7.34,35.2
28,1.047,1.012,16.57,32,60,1.041,70,5,0.35,18,4.66,20.62
20.82,1.06,1.014,9.52,28.39,60,1.044,70,1.25,0.75,12.78,6.02,41.58
24.61,1.057,1.014,3.78,28.39,60,1.049,70,1.5,0.75,18.33,5.75,18.11
200,1.06,1.014,22.86,220,90,1.054,75,2.5,0.5,19,6.07,31.78
23,1.059,1.014,5.95,30,60,1.046,60,3,0.75,19,5.92,40.8
300,1.064,1.015,8.93,330,60,1.058,75,3.1,1.25,17,6.47,69.15
22.71,1.062,1.02,16.45,24.61,60,1.057,70,1.33,0.35,18.33,5.41,19.15
21,1.06,1.012,3.76,28,60,1.045,80,2.7,0.35,18,6.28,26.94
20.82,1.051,1.013,6.21,28.39,60,1.038,70,1.3,0.35,21.11,5.03,43.68
11.36,1.051,1.013,3.77,17.03,60,1.034,70,1.5,0.35,20,5.04,13.47
25,1.073,1.013,10,30,90,1.061,35,3,0.5,22,7.87,137.34
23,1.091,1.019,50,29,60,1.064,67,2.75,1.25,18,9.46,80.25
18.93,1.06,1.011,26.71,24.61,60,1.046,70,1.5,0.35,20,6.42,55.03
20,1.045,1.01,11.86,25,60,1.036,68,3,0.35,18,4.53,20.19
20.82,1.052,1.009,14.87,24.61,60,1.044,69,1.4,0.35,18.33,5.63,34.87
20.82,1.065,1.011,8.62,26.5,60,1.051,70,0.8,1,21.67,7,84.74
23,1.058,1.013,3.45,32,60,1.042,74,3,1,20,5.96,59.15
41.64,1.053,1.013,6.96,49.21,60,1.045,75,1.5,0.5,18.89,5.18,54.35
20.82,1.073,1.015,9.28,28.39,60,1.054,59,1.5,0.5,20.56,8.04,62.28
38,1.046,1.008,5.05,44,60,1.04,75,2.6,1,18,4.98,34.06
40,1.056,1.011,5.29,45,75,1.05,70,2.5,0.75,11,5.88,38.68
20.82,1.057,1.012,5.29,28.39,60,1.042,69,1.6,0.75,20.56,5.97,41.83
174.13,1.046,1.013,5.87,185.49,60,1.043,85,1.25,1.25,17.78,4.24,22.3
20.82,1.056,1.01,6.28,28.39,60,1.041,72,1.5,1,25.56,5.96,21.69
20.82,1.045,1.012,8.28,28.39,60,1.033,73,1.25,0.5,16.67,4.42,30.57
18.93,1.05,1.012,3.55,30.28,60,1.032,75,1.5,0.75,20,5.05,24.35
20.82,1.076,1.017,6.44,30.28,60,1.053,60,1.5,1,21.11,7.86,62.87
20.82,1.058,1.013,34.27,28.39,60,1.043,72,1.5,1.25,21.11,5.97,47.22
8,1.049,1.007,8.97,11,60,1.036,70,3,0.75,20,5.61,34.86
41.64,1.056,1.014,12.23,49.66,90,1.047,80,1.3,1.75,11.11,5.5,38.79
10.5,1.051,1.014,13.66,12,75,1.045,78,2.5,0.75,18,4.87,22
22.71,1.075,1.02,28.35,34.07,75,1.05,75,2,0.75,18.33,7.31,30.37
22,1.049,1.009,4.77,26,70,1.041,65,3,0.35,16,5.16,29.71
25,1.052,1.009,5.95,31,60,1.042,80,2.7,0.75,16.5,5.59,33.15
21,1.074,1.017,9.64,25,60,1.062,81,2.7,0.75,21,7.39,64.17
47,1.059,1.014,4.91,50,60,1.056,75,3,0.35,20,5.96,25.41
42,1.044,1.007,36.24,50,60,1.033,70,3,0.75,18,4.76,37.64
15.14,1.065,1.016,44.12,18.93,60,1.052,65,1.5,1,18.89,6.48,31.39
11.36,1.045,1.007,9.76,17.03,60,1.03,70,1.5,1.5,12.78,4.95,16.87
20.82,1.101,1.025,35.54,27.44,90,1.064,65,1.25,1.25,18.89,9.92,95.86
20.82,1.084,1.015,27.53,26.5,90,1.066,60,1.5,1,20,8.95,33.57
20.82,1.074,1.014,28.67,28.39,75,1.054,75,1.3,0.75,21.67,7.83,64.42
20,1.075,1.014,6.33,28,60,1.054,70,3,1,21,7.97,108.81
18.93,1.07,1.015,12.46,28.39,60,1.046,60,1.25,0.35,21.11,7.11,57.61
18.93,1.093,1.022,15.52,24.61,90,1.071,74,1.5,1.25,18.33,9.31,121.68
22.7,13.9283,3.30042,7.74,30.3,60,10.6,70,2.8,0.75,23.9,5.72,55.59
20.82,1.06,1.013,10.13,28.39,90,1.044,60,1.5,0.35,20,6.14,108.4
90.85,1.066,1.017,6.04,100.31,60,1.055,80,1.25,0.5,17.78,6.47,65.43
10.41,1.084,1.023,3.81,17.03,90,1.051,70,1.5,0.75,16.67,7.99,23.76
17.03,1.041,1.007,3.39,21.48,75,1.033,75,3.25,0.5,19.44,4.51,13.11
20.82,1.061,1.017,6.06,30.28,60,1.042,75,1.5,1.5,11.11,5.69,135.06
25,1.045,1.009,3.87,28.4,60,1.039,68,3.1,0.5,17,4.64,23.37
20.82,1.062,1.011,6.12,29.9,90,1.043,70,1.5,0.5,20,6.72,32.95
21,1.066,1.011,18.99,26,70,1.048,74,4,0.75,18,7.1,31.91
22,1.044,1.008,4.53,28.5,60,1.034,70,2.7,0.35,19,4.7,38.24
41.64,1.057,1.015,32.93,51.1,60,1.047,68,1.5,0.35,18.33,5.64,31.48
20,1.043,1.007,5.1,20,60,1.043,35,3,0.35,20,4.71,17.76
20,1.052,1.01,25.54,26,60,1.04,70,4,0.35,18,5.47,44.93
24.61,1.051,1.011,24.39,32.18,90,1.039,75,1.5,0.75,20,5.35,26.39
28.5,1.057,1.013,8.16,29,60,1.056,74,3.1,0.35,18,5.79,26.48
18.93,1.051,1.01,2.96,28.39,60,1.034,75,1.5,0.35,10,5.32,20.78
66.24,1.046,1.007,2.88,75.71,60,1.036,72,1.25,0.5,22.22,5.17,36.62
24,1.072,1.014,6.15,32.6,60,1.053,80,4,2,18,7.6,121.78
20.82,1.059,1.019,11.96,28.39,60,1.044,73,1.3,0.75,20.56,5.29,30.85
20.82,1.074,1.013,6.48,28.39,60,1.048,68,1.43,1,18.33,7.9,65
18,1.049,1.01,5.78,24,60,1.037,70,3.5,0.75,18,5.05,40.53
43.53,1.059,1.012,6.74,47.32,60,1.054,75,1.25,1.25,18.33,6.13,46.51
26,1.064,1.017,29.41,35.5,70,1.047,74,2.5,0.75,18,6.12,42.68
23,1.054,1.013,16.17,28,90,1.045,75,3,0.35,10,5.48,27.53
21,1.055,1.012,3.8,28.5,60,1.04,70,4.2,1.75,10,5.67,40.14
58.67,1.06,1.015,32.3,68.14,60,1.052,70,1.5,0.35,20,5.91,60.59
20.82,1.07,1.021,7.36,28.39,60,1.051,70,1.5,0.35,21.11,6.43,14.86
7.57,1.056,1.011,4.19,11.36,60,1.037,60,1.5,0.35,19.44,5.84,37.45
23,1.047,1.015,25.48,26,60,1.041,85,3.6,1,18,4.2,33.52
20,1.049,1.015,3.84,28.5,60,1.034,65,3,0.75,18,4.47,19.74
18.93,1.065,1.017,6.09,23.66,60,1.052,80,1.5,1,18.89,6.3,36.59
54,1.067,1.015,21.02,56,60,1.058,72,2.5,0.75,28,6.83,0
18.93,1.064,1.013,17,23.66,60,1.046,70,1.25,0.75,20,6.74,25.51
20.82,17.3,4.3,11.96,28.39,60,12.9,65,0.5,1.5,11.67,7.13,24.35
22.71,1.052,1.012,15.72,26.5,60,1.045,68,1.3,0.75,20,5.29,16
17.03,1.056,1.014,16.68,20.82,60,1.046,68,1.25,0.5,16.67,5.59,27.75
19.87,1.051,1.014,9.84,28.39,60,1.036,62,1,0.35,22.22,4.84,54.08
18.93,1.068,1.016,6.74,24.61,60,1.053,75,1.3,0.75,18.89,6.85,70.41
20.82,1.039,1.011,6.98,28.39,60,1.028,60,1.5,0.35,21.11,3.64,29.8
15.14,1.046,1.008,3.94,17.98,60,1.039,65,1.5,0.75,19.44,5.07,40.97
50,1.076,1.013,3.56,60,90,1.063,82,3.2,0.35,22,8.16,25.78
21,1.049,1.011,7.79,28.5,70,1.036,70,5,0.35,20,4.94,33.31
